,RequestNumAppName,FeatureRequest,TextAnnotation-GT,TextAnnotation-GT-Formatted,TextAnnotation-GT-TupleFormat,PromptForGeneration
30,5476-Signal,"Request Number - 5476 | Request Title - Send using ""Enter"" Key on Hardware Keyboard | Request Description - Feature request: when using an external USB keyboard with my device on Signal, make it possible to send messages using either:  Enter Ctrl+Enter Shift+Enter If desired to send on plain Enter , Shift + Enter should enter a newline.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 5476 | Request Title - Send using ""Enter"" Key on Hardware Keyboard | Request Description - Feature request: when using an external USB keyboard with my device on Signal, make it possible to send messages using either:  Enter Ctrl+Enter Shift+Enter If desired to send on plain Enter , Shift + Enter should enter a newline.
####
Extracted Vagueness segment(s):"
31,1065-Signal,"Request Number - 1065 | Request Title - Ask for desired behaviour on first start | Request Description - Would it be possible to ask the user during the first start of the app (right before/after setting the passphrase), to specify the desired behaviour:  only use push use SMS fallback use as default SMS/MMS-App Probably even add a ""what does that mean?"" button which opens a pop-up that explains (in simple words) what every mode does. This would go a long way in making the app more friendly for the less tech-enthusiastic users and those, who don't want to crawl through the settings-menu. edit: corrected formatting.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 1065 | Request Title - Ask for desired behaviour on first start | Request Description - Would it be possible to ask the user during the first start of the app (right before/after setting the passphrase), to specify the desired behaviour:  only use push use SMS fallback use as default SMS/MMS-App Probably even add a ""what does that mean?"" button which opens a pop-up that explains (in simple words) what every mode does. This would go a long way in making the app more friendly for the less tech-enthusiastic users and those, who don't want to crawl through the settings-menu. edit: corrected formatting.
####
Extracted Vagueness segment(s):"
32,1407-Signal,"Request Number - 1407 | Request Title - textsecure not an option when ""sharing"" an address book contact | Request Description - TextSecure is not an option when attempting to share a contact from the address book, in Android 4.4.2 when i select ""messaging"" it tells me ""messaging"" is not the default sms app. This would be a nice feature to have added to the app.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 1407 | Request Title - textsecure not an option when ""sharing"" an address book contact | Request Description - TextSecure is not an option when attempting to share a contact from the address book, in Android 4.4.2 when i select ""messaging"" it tells me ""messaging"" is not the default sms app. This would be a nice feature to have added to the app.
####
Extracted Vagueness segment(s):"
33,1875-Signal,"Request Number - 1875 | Request Title - Import backup: Please tell me how old the backup is I am going to import | Request Description - I would like the 'import backup' screen, that asks me whether I want to continue (""... will completely replace your existing keys, preferences, and messages""), to tell me the date of the backup I am going to import. (I mistakenly thought TS would automatically, regularly, create encrypted backups (like it should be, IMHO) and imported a backup from February -- half a year of messages and photos gone. Didn't know about #1631 )",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 1875 | Request Title - Import backup: Please tell me how old the backup is I am going to import | Request Description - I would like the 'import backup' screen, that asks me whether I want to continue (""... will completely replace your existing keys, preferences, and messages""), to tell me the date of the backup I am going to import. (I mistakenly thought TS would automatically, regularly, create encrypted backups (like it should be, IMHO) and imported a backup from February -- half a year of messages and photos gone. Didn't know about #1631 )
####
Extracted Vagueness segment(s):"
34,2798-Signal,Request Number - 2798 | Request Title - [Feature request] Add ability to delete image in image view | Request Description - Currently the only way to delete an image is by long-tapping the image and selecting the delete icon. If you short-tap the image it is displayed in full screen mode. There is already a save icon in that view. My suggestion is to also add a delete icon in that view.,No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 2798 | Request Title - [Feature request] Add ability to delete image in image view | Request Description - Currently the only way to delete an image is by long-tapping the image and selecting the delete icon. If you short-tap the image it is displayed in full screen mode. There is already a save icon in that view. My suggestion is to also add a delete icon in that view.
####
Extracted Vagueness segment(s):"
35,176-Signal,"Request Number - 176 | Request Title - Feature: Automatic deletion of old messages | Request Description - In the spirit of https://ssd.eff.org/your-computer/protect/retention having deletion of messages older than a certain amount is probably good practice. I previously used an automated tool to delete SMS messages older than 30 days, but since TextSecure uses its own database, this no longer works. Having the option for TextSecure to delete messages older than X (reuse of the passphrase timeout selector would be fine) would be highly helpful.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 176 | Request Title - Feature: Automatic deletion of old messages | Request Description - In the spirit of https://ssd.eff.org/your-computer/protect/retention having deletion of messages older than a certain amount is probably good practice. I previously used an automated tool to delete SMS messages older than 30 days, but since TextSecure uses its own database, this no longer works. Having the option for TextSecure to delete messages older than X (reuse of the passphrase timeout selector would be fine) would be highly helpful.
####
Extracted Vagueness segment(s):"
36,802-Signal,"Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.",['good back up'],Extracted Vagueness text segment(s): ['good back up'],"[('""good"" is a vague quality and cannot be measured. ', 'good back up')]","Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.
####
Extracted Vagueness segment(s):"
37,597-Signal,"Request Number - 597 | Request Title - Display sent time instead of received time | Request Description - It would be nice if there is an option in the settings to display the sent time (as displayed in the ""message details"") instead of the received time next to the messages.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 597 | Request Title - Display sent time instead of received time | Request Description - It would be nice if there is an option in the settings to display the sent time (as displayed in the ""message details"") instead of the received time next to the messages.
####
Extracted Vagueness segment(s):"
38,3446-Signal,"Request Number - 3446 | Request Title - Let me aggressively invite non-textsecure friends | Request Description - I just set Textsecure as my default SMS app on Android. Every time I send an unconventional SMS, I'd like to invite these users to install Textsecure/Signal, because I want more of my friends to be able to have private conversations with me. I also want Textsecure to spread organically because I think that'd be good for the world! I'd like a preference that would append short invite text and an invite link to every message provided there are enough characters, for example: ""Let's speak privately! SHORTLINK"" or ""Get privacy: SHORTLINK"" or ""Get this! SHORTLINK"" Ideally you'd experiment and figure out whatever text worked the best. For any user that sets their default SMS app as textsecure/signal, you should ask them if they'd like to turn this on.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 3446 | Request Title - Let me aggressively invite non-textsecure friends | Request Description - I just set Textsecure as my default SMS app on Android. Every time I send an unconventional SMS, I'd like to invite these users to install Textsecure/Signal, because I want more of my friends to be able to have private conversations with me. I also want Textsecure to spread organically because I think that'd be good for the world! I'd like a preference that would append short invite text and an invite link to every message provided there are enough characters, for example: ""Let's speak privately! SHORTLINK"" or ""Get privacy: SHORTLINK"" or ""Get this! SHORTLINK"" Ideally you'd experiment and figure out whatever text worked the best. For any user that sets their default SMS app as textsecure/signal, you should ask them if they'd like to turn this on.
####
Extracted Vagueness segment(s):"
39,5775-Signal,"Request Number - 5775 | Request Title - Add longer-term disappearing timeouts | Request Description - I have looked at all open and closed issues containing ""disappearing"" here and in the libsignal-java repo. I hope the bug belongs to this repo, sorry if not! For my use case, the 30s/.../1 week periods for disappearing messages are not useful. I quite often want to have a look at messages written within the last month. I'd thus not use the feature at all, even though in principle I think it is a good idea. I'd suggest to add further periods up to at least one year or something. (As I'm thinking of it, maybe it should even be 13 months rather than 12, so you can re-read what you were discussing on your last year's birthday or last christmas or whatever, and it only disappears little after) (Signal 3.19.1 on Android 6.0.1 / CM 13)",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 5775 | Request Title - Add longer-term disappearing timeouts | Request Description - I have looked at all open and closed issues containing ""disappearing"" here and in the libsignal-java repo. I hope the bug belongs to this repo, sorry if not! For my use case, the 30s/.../1 week periods for disappearing messages are not useful. I quite often want to have a look at messages written within the last month. I'd thus not use the feature at all, even though in principle I think it is a good idea. I'd suggest to add further periods up to at least one year or something. (As I'm thinking of it, maybe it should even be 13 months rather than 12, so you can re-read what you were discussing on your last year's birthday or last christmas or whatever, and it only disappears little after) (Signal 3.19.1 on Android 6.0.1 / CM 13)
####
Extracted Vagueness segment(s):"
40,7345-Signal,"Request Number - 7345 | Request Title - Better Media Saving Behavior | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 7345 | Request Title - Better Media Saving Behavior | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. One of the features that was missing for a long time but thankfully has been recently implemented was the ability to swipe through the images without having to keep going back to the index and always having it start at the top. Kudos and thanks for that. However, another element exists that can be greatly improved and probably just got missed; and hopefully can be added. Currently each picture (""media"") provides you the save button on the top. However, it never detects that the item has already been saved and you have to just remember it or go check your on device gallery to see if it is already there. Instead, it simply keeps making duplicates of the item and just incrementing it. It would't be too difficult to do a simple if/exists > show view/share icon else/doesn't > show save icon (as it is now). This will spare the need to save multiple duplicates and incrementing it when you can simply provide a visual check that it has already been saved. It is simply better UX and cleaner that way. Steps to reproduce.  save an item save it again you have a duplicate with a -1 at the end save it again you now have 3 with a -1 and -2 of the same item repeat and goes on as long as you keep saving Expected result: Detect that the item has already been saved and either provide a view icon or share icon to visually indicate it has been saved already, otherwise show the save button. A simple file system check for the item will facilitate this. Thanks in advance.
####
Extracted Vagueness segment(s):"
41,828-Signal,Request Number - 828 | Request Title - Feature Request: Group Administration | Request Description - TextSecure groups lack the possibility to remove participants after they were added.,No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 828 | Request Title - Feature Request: Group Administration | Request Description - TextSecure groups lack the possibility to remove participants after they were added.
####
Extracted Vagueness segment(s):"
42,650-Signal,Request Number - 650 | Request Title - Disable SMS only on out-of-country contacts | Request Description - This is a feature request. It would be very handy if I can enable SMS fallback only for the contacts in my country but disable them for contacts out of my country. Usually out-of-country SMS rates are quite high and can run up quite a bill if you have the feature enabled to fallback on SMS. Thanks.,No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 650 | Request Title - Disable SMS only on out-of-country contacts | Request Description - This is a feature request. It would be very handy if I can enable SMS fallback only for the contacts in my country but disable them for contacts out of my country. Usually out-of-country SMS rates are quite high and can run up quite a bill if you have the feature enabled to fallback on SMS. Thanks.
####
Extracted Vagueness segment(s):"
43,5238-Signal,"Request Number - 5238 | Request Title - Conveniently raise-to-speak and raise-to-listen Voice messages | Request Description - Telegram 3.5 added the very convenient raise-to-speak and raise-to-listen feature for voice messages: When a chat is open, bring your phone to your ear (as if taking a phone call) to listen to new voice messages or record a new one after the signal. Voice messaging is one of the most popular features of Wazzapp, raise-to-speak  and raise-to-listen would make it much easier to use, even better than the competition!",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 5238 | Request Title - Conveniently raise-to-speak and raise-to-listen Voice messages | Request Description - Telegram 3.5 added the very convenient raise-to-speak and raise-to-listen feature for voice messages: When a chat is open, bring your phone to your ear (as if taking a phone call) to listen to new voice messages or record a new one after the signal. Voice messaging is one of the most popular features of Wazzapp, raise-to-speak  and raise-to-listen would make it much easier to use, even better than the competition!
####
Extracted Vagueness segment(s):"
44,895-Signal,"Request Number - 895 | Request Title - Feature request: Add an option for 'Delayed Sending' | Request Description - I would like a 'Delayed Sending' option to be added to the settings. This is very useful in case you left an embarrassing typo, forgot something important or if you just change your mind and don't want to send the message. Both Chomp SMS and Handcent SMS have this excellent feature. Delay options from 1 to 5 seconds should be enough. Thanks!",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 895 | Request Title - Feature request: Add an option for 'Delayed Sending' | Request Description - I would like a 'Delayed Sending' option to be added to the settings. This is very useful in case you left an embarrassing typo, forgot something important or if you just change your mind and don't want to send the message. Both Chomp SMS and Handcent SMS have this excellent feature. Delay options from 1 to 5 seconds should be enough. Thanks!
####
Extracted Vagueness segment(s):"
45,2285-Signal,"Request Number - 2285 | Request Title - Send button should stick to last method (Signal, insecure SMS) on a per-user basis | Request Description - What it says on the tin; taken from discussion at the bottom of #845 . As @samlanning mentioned and other users indicated, the send method must currently be selected with every message with a chat partner. ""Stickiness"" would be helpful, as long as the Send button reflected it visually (including for color-impaired users). Implementing this would also be a workaround to #845 itself.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 2285 | Request Title - Send button should stick to last method (Signal, insecure SMS) on a per-user basis | Request Description - What it says on the tin; taken from discussion at the bottom of #845 . As @samlanning mentioned and other users indicated, the send method must currently be selected with every message with a chat partner. ""Stickiness"" would be helpful, as long as the Send button reflected it visually (including for color-impaired users). Implementing this would also be a workaround to #845 itself.
####
Extracted Vagueness segment(s):"
46,520-Signal,"Request Number - 520 | Request Title - Feature: Direct Photo/Video/Audio attachments while staying in app (API calls to camera, sound recorder, video camera) instead of multistep separate apps | Request Description - I love the app... I want to replace it full time from Textra, BUT there is a big draw back, why don't you allow for direct photos, video and sounds to be taken. So you don't have to use two apps to get the file to send. Example: My wife takes a photo of something she wants my opinion on buying, (in textra or native) presses add, camera comes up, takes photo and sends Example: Same situation, but with Text Secure you have to take the photo first and save image, then goto app and add via the menu of ""where"" the documents are to attach and send So, as you can imagine carrying on a conversation and needing to send several photos during that conversation it would be a bit frustrating and very time consuming using Text Secure. Native, Textra and about all others I have used use API's and directly use the photo/audio to send.",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 520 | Request Title - Feature: Direct Photo/Video/Audio attachments while staying in app (API calls to camera, sound recorder, video camera) instead of multistep separate apps | Request Description - I love the app... I want to replace it full time from Textra, BUT there is a big draw back, why don't you allow for direct photos, video and sounds to be taken. So you don't have to use two apps to get the file to send. Example: My wife takes a photo of something she wants my opinion on buying, (in textra or native) presses add, camera comes up, takes photo and sends Example: Same situation, but with Text Secure you have to take the photo first and save image, then goto app and add via the menu of ""where"" the documents are to attach and send So, as you can imagine carrying on a conversation and needing to send several photos during that conversation it would be a bit frustrating and very time consuming using Text Secure. Native, Textra and about all others I have used use API's and directly use the photo/audio to send.
####
Extracted Vagueness segment(s):"
47,6592-Signal,"Request Number - 6592 | Request Title - [Feature] Add a private PDF previewer | Request Description - It would be very useful to be able to view PDF documents without saving them unencrypted and with a viewer that is guaranteed not to connect to the Internet or do other nasty things. I understand there's the danger of bloating Signal, but I think this possibility should at least be considered.",['nasty things.'],Extracted Vagueness text segment(s): ['nasty things.'],"[('""Nasty"" is vague and needs to clear for testing and evaluation', 'nasty things.')]","Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 6592 | Request Title - [Feature] Add a private PDF previewer | Request Description - It would be very useful to be able to view PDF documents without saving them unencrypted and with a viewer that is guaranteed not to connect to the Internet or do other nasty things. I understand there's the danger of bloating Signal, but I think this possibility should at least be considered.
####
Extracted Vagueness segment(s):"
48,817-Signal,"Request Number - 817 | Request Title - Display shorter fingerprint, enable sharing of fingerprint | Request Description - To enable faster sharing of the fingerprint, let the user copy the fingerprint and send it over a secure channel (inform the user that the channel needs to be secure). Also, don't display the hex of the fingerprint but rather something the user can easily read out:  base58-encoding poetry-encoding",No Defect Found,Extracted Vagueness text segment(s): No Defect Found,,"Vagueness: a statement is considered vague if it admits borderline cases. A requirement is vague if it is not clear how to measure whether the requirement is fulfilled or not.
You are a software analyst specializing in ambiguity detection in GitHub feature requests.
Carefully read the given statement. Extract any text segments containing Vagueness from the statement. Multiple segments may contain Vagueness. If ambiguous segments are found, return a list of tuples where: The first element of each tuple represents the reason why the extracted segment is ambiguous, and the second element is the extracted ambiguous text segment. Strictly make sure that each tuple's elements are enclosed in quotation marks. If no ambiguous segments are found, return ""No Defect Found"".
Statement: Request Number - 817 | Request Title - Display shorter fingerprint, enable sharing of fingerprint | Request Description - To enable faster sharing of the fingerprint, let the user copy the fingerprint and send it over a secure channel (inform the user that the channel needs to be secure). Also, don't display the hex of the fingerprint but rather something the user can easily read out:  base58-encoding poetry-encoding
####
Extracted Vagueness segment(s):"
